preset,config_hash,label,options_json,n_problems,n_solved,reliability,cum_cpu_time,combined_score,status_counts_json
custom,1c3e6a483907,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,68,0.160000,55.4383,0.167603,"{""unsolved"": 357, ""solved"": 68}"
custom,52eaf98bd186,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,75,0.176471,258.1162,0.176471,"{""unsolved"": 344, ""solved"": 75, ""timeout"": 6}"
custom,a0b2135da2d5,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",425,166,0.390588,1186.2247,0.390588,"{""unsolved"": 219, ""solved"": 166, ""timeout"": 39, ""crash"": 1}"
custom,1e49576f285f,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,353,0.830588,74.7985,0.830588,"{""unsolved"": 71, ""solved"": 353, ""timeout"": 1}"
custom,d678dad79a27,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,14.7498,0.075417,"{""unsolved"": 425}"
custom,afccfaf5f3db,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,13,0.030588,14.3801,0.106621,"{""unsolved"": 412, ""solved"": 13}"
custom,a89ea97e67cc,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,214,0.503529,107.6692,0.503529,"{""unsolved"": 210, ""solved"": 214, ""timeout"": 1}"
custom,45ae9487ad93,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,13.1756,0.078041,"{""unsolved"": 425}"
custom,256c7de9006b,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,128,0.301176,16.5596,0.373577,"{""unsolved"": 297, ""solved"": 128}"
custom,e6d10212fccb,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",425,108,0.254118,836.7456,0.254118,"{""unsolved"": 291, ""solved"": 108, ""timeout"": 26}"
custom,cd05eb4a6817,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,220,0.517647,146.6142,0.517647,"{""unsolved"": 204, ""solved"": 220, ""timeout"": 1}"
custom,06a9c6e660d4,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,38,0.089412,39.9744,0.122788,"{""unsolved"": 387, ""solved"": 38}"
custom,45a4e8469303,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,388,0.912941,62.4555,0.912941,"{""solved"": 388, ""unsolved"": 37}"
custom,571713f07f83,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,362,0.851765,68.2417,0.851765,"{""unsolved"": 62, ""solved"": 362, ""timeout"": 1}"
custom,75eadaca5519,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,14.2922,0.076180,"{""unsolved"": 425}"
custom,baf83bb1f9fd,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,322,0.757647,58.5918,0.759994,"{""solved"": 322, ""unsolved"": 103}"
custom,5d29e8f26c34,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,365,0.858824,112.6072,0.858824,"{""solved"": 365, ""unsolved"": 58, ""crash"": 1, ""timeout"": 1}"
custom,22c71544d288,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,71,0.167059,59.5594,0.167793,"{""unsolved"": 354, ""solved"": 71}"
custom,cb7f1dbfede4,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,313,0.736471,89.6343,0.736471,"{""unsolved"": 111, ""solved"": 313, ""timeout"": 1}"
custom,5961d568b640,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,10.4405,0.082599,"{""unsolved"": 425}"
custom,6807407144ed,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,48,0.112941,44.4594,0.138842,"{""unsolved"": 377, ""solved"": 48}"
custom,a99ea787ea71,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,388,0.912941,58.8769,0.914813,"{""solved"": 388, ""unsolved"": 37}"
custom,ce689f3b083e,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,169,0.397647,269.7070,0.397647,"{""unsolved"": 248, ""solved"": 169, ""timeout"": 7, ""crash"": 1}"
custom,7ee31db5e28e,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,51,0.120000,45.0262,0.144956,"{""unsolved"": 374, ""solved"": 51}"
custom,df36c585435d,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,12.2484,0.079586,"{""unsolved"": 425}"
custom,25e94dc1dfce,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,214,0.503529,106.8278,0.503529,"{""unsolved"": 210, ""solved"": 214, ""timeout"": 1}"
custom,1b6853954680,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,14.1026,0.076496,"{""unsolved"": 425}"
custom,29578600a766,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,287,0.675294,22.4305,0.737910,"{""solved"": 287, ""unsolved"": 138}"
custom,6e9726b24eec,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",425,282,0.663529,43.6157,0.690837,"{""solved"": 282, ""unsolved"": 143}"
custom,8fc5dfcb12cd,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,402,0.945882,47.8648,0.966108,"{""solved"": 402, ""unsolved"": 21, ""crash"": 1, ""timeout"": 1}"
custom,7249f5567147,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,209,0.491765,144.5749,0.491765,"{""unsolved"": 215, ""solved"": 209, ""timeout"": 1}"
custom,8a5d35380d54,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,93,0.218824,127.9450,0.218824,"{""unsolved"": 332, ""solved"": 93}"
custom,d937790c0d42,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,288,0.677647,23.8279,0.737934,"{""solved"": 288, ""unsolved"": 137}"
custom,72c1aea391d3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,364,0.856471,69.4299,0.856471,"{""unsolved"": 60, ""solved"": 364, ""timeout"": 1}"
custom,68cc0595bfb9,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,97,0.228235,125.1100,0.228235,"{""unsolved"": 328, ""solved"": 97}"
custom,b39703f97052,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",425,114,0.268235,113.3483,0.268235,"{""unsolved"": 311, ""solved"": 114}"
custom,51b235db0a57,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,235,0.552941,94.7352,0.552941,"{""unsolved"": 189, ""solved"": 235, ""timeout"": 1}"
custom,a95542329e0f,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,14,0.032941,10.4862,0.115464,"{""unsolved"": 411, ""solved"": 14}"
custom,f54d55f5bf89,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,73,0.171765,1188.1087,0.171765,"{""unsolved"": 314, ""solved"": 73, ""timeout"": 38}"
custom,c11c3664a620,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,243,0.571765,50.5891,0.587450,"{""solved"": 243, ""unsolved"": 182}"
custom,67cb81e25f4c,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,354,0.832941,65.8035,0.832941,"{""unsolved"": 70, ""solved"": 354, ""timeout"": 1}"
custom,513660b1a35a,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,249,0.585882,106.6601,0.585882,"{""unsolved"": 175, ""solved"": 249, ""timeout"": 1}"
custom,51a2e85669ba,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,254,0.597647,127.7765,0.597647,"{""unsolved"": 170, ""solved"": 254, ""timeout"": 1}"
custom,d1e249277dcd,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,386,0.908235,105.3213,0.908235,"{""solved"": 386, ""unsolved"": 37, ""crash"": 1, ""timeout"": 1}"
custom,9cc0076619ff,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,386,0.908235,103.6579,0.908235,"{""solved"": 386, ""unsolved"": 37, ""crash"": 1, ""timeout"": 1}"
custom,b62a1e60af94,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,39,0.091765,38.5456,0.127522,"{""unsolved"": 386, ""solved"": 39}"
custom,5031594347e7,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,223,0.524706,97.3403,0.524706,"{""unsolved"": 201, ""solved"": 223, ""timeout"": 1}"
custom,084deba0dc3e,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,139,0.327059,230.9007,0.327059,"{""unsolved"": 285, ""solved"": 139, ""timeout"": 1}"
custom,044b4fca128e,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",425,70,0.164706,839.5287,0.164706,"{""unsolved"": 329, ""solved"": 70, ""timeout"": 26}"
custom,5b726e3d982b,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,363,0.854118,70.5969,0.854118,"{""unsolved"": 61, ""solved"": 363, ""timeout"": 1}"
custom,41c731a7bb7f,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,367,0.863529,61.8312,0.863529,"{""unsolved"": 57, ""solved"": 367, ""timeout"": 1}"
custom,8b6e756c51b4,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,77,0.181176,792.6014,0.181176,"{""unsolved"": 323, ""solved"": 77, ""timeout"": 25}"
custom,e4848bcf7792,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,389,0.915294,64.6449,0.915294,"{""solved"": 389, ""unsolved"": 36}"
custom,090f83ec77dc,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,185,0.435294,120.3680,0.435294,"{""unsolved"": 240, ""solved"": 185}"
custom,e7c021bf5496,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,249,0.585882,100.2732,0.585882,"{""unsolved"": 175, ""solved"": 249, ""timeout"": 1}"
custom,a0ca5208c1aa,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,287,0.675294,22.4131,0.737939,"{""solved"": 287, ""unsolved"": 138}"
custom,9c307cb48600,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,144,0.338824,819.9117,0.338824,"{""unsolved"": 255, ""solved"": 144, ""timeout"": 26}"
custom,6ffa7de552c1,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,16.4887,0.072519,"{""unsolved"": 425}"
custom,5f0af8d09822,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,12.4825,0.079196,"{""unsolved"": 425}"
custom,18d75bd88861,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,380,0.894118,34.7348,0.936226,"{""solved"": 380, ""unsolved"": 45}"
custom,eb2e34494cf2,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,24,0.056471,15.8317,0.130084,"{""unsolved"": 401, ""solved"": 24}"
custom,5d8663867bc1,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,253,0.595294,128.7171,0.595294,"{""unsolved"": 171, ""solved"": 253, ""timeout"": 1}"
