preset,config_hash,label,options_json,n_problems,n_solved,reliability,cum_cpu_time,combined_score,status_counts_json
custom,46c5247b1ec9,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,15.4293,0.074285,"{""unsolved"": 425}"
custom,572be6f48359,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,24,0.056471,18.9633,0.124865,"{""unsolved"": 401, ""solved"": 24}"
custom,a92cf1df41e9,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,382,0.898824,42.5512,0.927905,"{""solved"": 382, ""unsolved"": 43}"
custom,329f99441afd,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,136,0.320000,18.0034,0.389994,"{""unsolved"": 289, ""solved"": 136}"
custom,8749081d0b03,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,119,0.280000,187.7676,0.280000,"{""unsolved"": 306, ""solved"": 119}"
custom,c91bead6dda3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,388,0.912941,106.3149,0.912941,"{""solved"": 388, ""unsolved"": 35, ""crash"": 1, ""timeout"": 1}"
custom,1baf8174caa3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,169,0.397647,387.7979,0.397647,"{""unsolved"": 244, ""solved"": 169, ""timeout"": 11, ""crash"": 1}"
custom,aefcf509f190,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,314,0.738824,86.9120,0.738824,"{""unsolved"": 110, ""solved"": 314, ""timeout"": 1}"
custom,7cbdb7ff2dfc,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,345,0.811765,60.4272,0.811765,"{""unsolved"": 79, ""solved"": 345, ""timeout"": 1}"
custom,c765cb1dab84,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,24,0.056471,18.5584,0.125540,"{""unsolved"": 401, ""solved"": 24}"
custom,1f9dec2e3b6a,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,12.6669,0.078888,"{""unsolved"": 425}"
custom,8e69c1a3d54d,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,382,0.898824,50.8264,0.914113,"{""solved"": 382, ""unsolved"": 41, ""crash"": 1, ""timeout"": 1}"
custom,995806dfe246,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,359,0.844706,49.8841,0.861566,"{""solved"": 359, ""unsolved"": 66}"
custom,84e32167c9aa,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,144,0.338824,104.5915,0.338824,"{""unsolved"": 281, ""solved"": 144}"
custom,cbae3f27518a,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,158,0.371765,99.5747,0.371765,"{""unsolved"": 265, ""solved"": 158, ""crash"": 1, ""timeout"": 1}"
custom,aeb82fbe9980,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,96,0.225882,68.7183,0.225882,"{""unsolved"": 329, ""solved"": 96}"
custom,b260ae80a9ee,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,10.5785,0.082369,"{""unsolved"": 425}"
custom,6659be54e2c3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,142,0.334118,706.3573,0.334118,"{""unsolved"": 261, ""solved"": 142, ""timeout"": 22}"
custom,e49d5ccee800,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,76,0.178824,1195.1912,0.178824,"{""unsolved"": 311, ""solved"": 76, ""timeout"": 38}"
custom,0a4bcadbba00,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,13.8039,0.076994,"{""unsolved"": 425}"
custom,64000308eb40,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,253,0.595294,135.8517,0.595294,"{""unsolved"": 171, ""solved"": 253, ""timeout"": 1}"
custom,54b23b636c9b,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,83,0.195294,133.7867,0.195294,"{""unsolved"": 342, ""solved"": 83}"
custom,533b9abe053d,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,363,0.854118,68.1061,0.854118,"{""unsolved"": 61, ""solved"": 363, ""timeout"": 1}"
custom,b2c490521be2,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,100,0.235294,196.9670,0.235294,"{""unsolved"": 325, ""solved"": 100}"
custom,b868bd885a7d,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,239,0.562353,128.1118,0.562353,"{""unsolved"": 185, ""solved"": 239, ""timeout"": 1}"
custom,c3ab76501048,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,67,0.157647,239.7486,0.157647,"{""unsolved"": 353, ""solved"": 67, ""timeout"": 5}"
custom,c451c8d6f00c,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,242,0.569412,124.9913,0.569412,"{""unsolved"": 182, ""solved"": 242, ""timeout"": 1}"
custom,6c977c104c9f,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,314,0.738824,88.8356,0.738824,"{""unsolved"": 110, ""solved"": 314, ""timeout"": 1}"
custom,cb1fa2c81754,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,3,0.007059,45.2823,0.031588,"{""unsolved"": 421, ""solved"": 3, ""timeout"": 1}"
custom,67963ebc66d5,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,153,0.360000,129.3590,0.360000,"{""unsolved"": 272, ""solved"": 153}"
custom,a88fadf46b91,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,105,0.247059,121.5739,0.247059,"{""unsolved"": 320, ""solved"": 105}"
custom,faa3a08c25cf,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,238,0.560000,125.8890,0.560000,"{""unsolved"": 186, ""solved"": 238, ""timeout"": 1}"
custom,788f6462ca99,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,155,0.364706,221.4380,0.364706,"{""unsolved"": 269, ""solved"": 155, ""timeout"": 1}"
custom,7036f996bccf,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,151,0.355294,234.4874,0.355294,"{""unsolved"": 273, ""solved"": 151, ""timeout"": 1}"
custom,77336cc97422,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,12.5876,0.079021,"{""unsolved"": 425}"
custom,bec2df3e7a25,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,169,0.397647,339.2593,0.397647,"{""unsolved"": 246, ""solved"": 169, ""timeout"": 9, ""crash"": 1}"
custom,83dbbabb9fa9,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,14.8854,0.075191,"{""unsolved"": 425}"
custom,e0bcafeef8e1,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,14,0.032941,11.5954,0.113615,"{""unsolved"": 411, ""solved"": 14}"
custom,4531f5f9c344,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",425,147,0.345882,824.0145,0.345882,"{""unsolved"": 252, ""solved"": 147, ""timeout"": 26}"
custom,643141e7bd3a,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,15.3563,0.074406,"{""unsolved"": 425}"
custom,1cbd117fa158,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,291,0.684706,101.5498,0.684706,"{""unsolved"": 133, ""solved"": 291, ""timeout"": 1}"
custom,ec38dc30f879,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,327,0.769412,65.2675,0.769412,"{""unsolved"": 97, ""solved"": 327, ""timeout"": 1}"
custom,4159f070eaec,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,26,0.061176,16.3939,0.133853,"{""unsolved"": 399, ""solved"": 26}"
custom,0dbdeea2e419,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,11.4092,0.080985,"{""unsolved"": 425}"
custom,ac8f1f2289c3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,341,0.802353,63.9844,0.802353,"{""unsolved"": 83, ""solved"": 341, ""timeout"": 1}"
custom,069098bdbf35,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,364,0.856471,46.9363,0.878243,"{""solved"": 364, ""unsolved"": 61}"
custom,e6c14c5db212,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,312,0.734118,86.6129,0.734118,"{""unsolved"": 112, ""solved"": 312, ""timeout"": 1}"
custom,757a6624b860,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,334,0.785882,53.0624,0.797445,"{""unsolved"": 91, ""solved"": 334}"
custom,6d07695473bc,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""none""}",425,211,0.496471,103.1602,0.496471,"{""unsolved"": 213, ""solved"": 211, ""timeout"": 1}"
custom,2cddf20353ef,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,227,0.534118,128.0217,0.534118,"{""unsolved"": 197, ""solved"": 227, ""timeout"": 1}"
custom,0d9f46e48939,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LSR1"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,37,0.087059,39.2205,0.121691,"{""unsolved"": 388, ""solved"": 37}"
custom,ad6448676ca2,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",425,86,0.202353,105.7448,0.202353,"{""unsolved"": 339, ""solved"": 86}"
custom,e03d7f3c2cc3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,145,0.341176,735.7032,0.341176,"{""unsolved"": 257, ""solved"": 145, ""timeout"": 23}"
custom,2b0e2b688ccd,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,14.4998,0.075834,"{""unsolved"": 425}"
custom,7a1c83c98974,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""exact"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal_dual""}",425,0,0.000000,12.1996,0.079667,"{""unsolved"": 425}"
custom,20ef33f53bd8,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",425,145,0.341176,712.1656,0.341176,"{""unsolved"": 258, ""solved"": 145, ""timeout"": 22}"
custom,36df947d34de,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,325,0.764706,69.3715,0.764706,"{""unsolved"": 100, ""solved"": 325}"
custom,84665f2e98b8,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",425,80,0.188235,122.3924,0.188235,"{""unsolved"": 345, ""solved"": 80}"
custom,501821428a13,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""fletcher_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,367,0.863529,68.2508,0.863529,"{""unsolved"": 57, ""solved"": 367, ""timeout"": 1}"
custom,a6ca4702a300,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal_dual""}",425,351,0.825882,75.2774,0.825882,"{""unsolved"": 73, ""solved"": 351, ""timeout"": 1}"
custom,d3fdb8a00da7,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""LS"", ""globalization_strategy"": ""funnel_method"", ""hessian_model"": ""zero"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,139,0.327059,245.1809,0.327059,"{""unsolved"": 285, ""solved"": 139, ""timeout"": 1}"
custom,8d7367c001f3,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""LBFGS"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""primal""}",425,133,0.312941,56.4657,0.318832,"{""unsolved"": 292, ""solved"": 133}"
custom,56c82fd3ad43,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""merit_function"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""inequality_constrained"", ""inertia_correction_strategy"": ""primal""}",425,227,0.534118,98.9979,0.534118,"{""unsolved"": 197, ""solved"": 227, ""timeout"": 1}"
custom,db1211245054,ga,"{""constraint_relaxation_strategy"": ""feasibility_restoration"", ""globalization_mechanism"": ""TR"", ""globalization_strategy"": ""waechter_filter_method"", ""hessian_model"": ""identity"", ""inequality_handling_method"": ""interior_point"", ""inertia_correction_strategy"": ""none""}",425,76,0.178824,1189.4125,0.178824,"{""unsolved"": 311, ""solved"": 76, ""timeout"": 38}"
